igdb_id,name,summary,description,url,artwork_hash,screenshot_hash
225849,Adventure Academia: The Fractured Continent - New Adventure Volume 3: Linking Light's Successor 1-3,"Description: A new adventure in the Shadowlands, featuring three brand new quests! Euclase and Lapis take center stage as main characters! What is the truth behind the new threat that looms over the entire continent?!","Title: ""Adventure Academia: The Fractured Continent - New Adventure Volume 3: Linking Light's Successor 1-3"" Summary: Description: A new adventure in the Shadowlands, featuring three brand new quests! Euclase and Lapis take center stage as main characters! What is the truth behind the new threat that looms over the entire continent?! Released on Dec 09, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Strategy. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/adventure-academia-the-fractured-continent-new-adventure-volume-3-linking-lights-successor-1-3,ar22id,scjuun
225850,Adventure Academia: The Fractured Continent - Vol.3 Bonus Unit: Euclase,"Description: Adds Euclase, a main character from the storyline, into the game as a playable character.","Title: ""Adventure Academia: The Fractured Continent - Vol.3 Bonus Unit: Euclase"" Summary: Description: Adds Euclase, a main character from the storyline, into the game as a playable character. Released on Dec 09, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Strategy. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/adventure-academia-the-fractured-continent-vol-dot-3-bonus-unit-euclase,ar22ie,scjuuo
231031,Food Truck Tycoons: 2 in 1 Bundle,Jump into your food truck and business will bump up!,"Title: ""Food Truck Tycoons: 2 in 1 Bundle"" Summary: Jump into your food truck and business will bump up! Released on Dec 09, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle, Simulator, Strategy, Adventure. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/food-truck-tycoons-2-in-1-bundle,ar22b1,sckh2i
231074,Action Games Bundle (5 in 1),Check out our 5 action games in this awesome bundle!,"Title: ""Action Games Bundle (5 in 1)"" Summary: Check out our 5 action games in this awesome bundle! Released on Dec 09, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Shooter, Adventure, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/action-games-bundle-5-in-1,ar22ju,sckiii
231028,Cosmo Dreamer,"A new dreamy shoot 'em up game!
Play through the game's unique combination of cute, colorful, whimsical visuals and bullet hell action.","Title: ""Cosmo Dreamer"" Summary: A new dreamy shoot 'em up game!
Play through the game's unique combination of cute, colorful, whimsical visuals and bullet hell action. Released on Dec 15, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Shooter, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/cosmo-dreamer,ar22ax,sckh22
231051,LogiKing,"LogiKing makes its debut on the Nintendo Switch!
Face off in battles of wits and mettle!","Title: ""LogiKing"" Summary: LogiKing makes its debut on the Nintendo Switch!
Face off in battles of wits and mettle! Released on Dec 15, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle, Strategy, Card & Board Game. Themes: Party. Player Perspectives: unknown.",https://www.igdb.com/games/logiking,ar22jf,sckig5
233956,Tetsudou Nippon! Real Pro Tokkyu Soko! Nagoya Tetsudou-hen,"A train simulation game from Sonic Powered's ""Japanese Rail Sim"" series.

In this entry, you can drive through over 70km from Meitetsu Gifu Station to Jingumae Station on the Meitetsu Nagoya Main Line, from Jingumae Station to Tokoname Station on the Meitetsu Tokoname Line, and from Tokoname Station to Chubu International Airport Station on the Meitetsu Airport Line.
There are three types of trains you can drive, each with their respective section: The Meitetsu Series 3500 train run between Meitetsu Gifu Station and Jingumae Station; the Meitetsu Series 2200 train run between Jingumae Station and Chubu International Airport Station; and the Meitetsu Series 2000 train run through all sections.

This game is compatible with Zuiki's Densha de GO!! dedicated one-handle train controller for the Nintendo Switch.","Title: ""Tetsudou Nippon! Real Pro Tokkyu Soko! Nagoya Tetsudou-hen"" Summary: A train simulation game from Sonic Powered's ""Japanese Rail Sim"" series.

In this entry, you can drive through over 70km from Meitetsu Gifu Station to Jingumae Station on the Meitetsu Nagoya Main Line, from Jingumae Station to Tokoname Station on the Meitetsu Tokoname Line, and from Tokoname Station to Chubu International Airport Station on the Meitetsu Airport Line.
There are three types of trains you can drive, each with their respective section: The Meitetsu Series 3500 train run between Meitetsu Gifu Station and Jingumae Station; the Meitetsu Series 2200 train run between Jingumae Station and Chubu International Airport Station; and the Meitetsu Series 2000 train run through all sections.

This game is compatible with Zuiki's Densha de GO!! dedicated one-handle train controller for the Nintendo Switch. Released on Dec 15, 2022. Publishers: Sonic Powered. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Simulator. Themes: Non-fiction. Player Perspectives: First person.",https://www.igdb.com/games/tetsudou-nippon-real-pro-tokkyu-soko-nagoya-tetsudou-hen,,sclqil
231076,Mysterious Retro Games Bundle,Get an unhealthy dose of nostalgia with two titles which will revoke memories of early console games!,"Title: ""Mysterious Retro Games Bundle"" Summary: Get an unhealthy dose of nostalgia with two titles which will revoke memories of early console games! Released on Dec 16, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Simulator, Adventure. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/mysterious-retro-games-bundle,ar22gr,scki66
231050,Chubby Cat 2,A fat cat who loves to eat all day is back now in this game even better than the first! Cut the wool yarn precisely to feed this lazy cat. This game is suitable for all age groups. You will have a lot of fun!,"Title: ""Chubby Cat 2"" Summary: A fat cat who loves to eat all day is back now in this game even better than the first! Cut the wool yarn precisely to feed this lazy cat. This game is suitable for all age groups. You will have a lot of fun! Released on Dec 17, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/chubby-cat-2,ar22bo,scki8a
247533,Super Mario Odyssey: 2D Mario in 3D!,Super Mario Odyssey: 2D Mario in 3D! is a mod for Super Mario Odyssey which changes Mario's 3D state into his 2D state while still existing in a 3D plain.,"Title: ""Super Mario Odyssey: 2D Mario in 3D!"" Summary: Super Mario Odyssey: 2D Mario in 3D! is a mod for Super Mario Odyssey which changes Mario's 3D state into his 2D state while still existing in a 3D plain. Released on Dec 17, 2022. Publishers: Amethyst-szs. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Platform. Themes: Action, Fantasy. Player Perspectives: Third person.",https://www.igdb.com/games/super-mario-odyssey-2d-mario-in-3d,,scma03
229693,Mortal Shell: Complete Edition,"For the first time, Mortal Shell: Complete Edition brings together all content updates and DLC into one formidable package.

Included in Mortal Shell: Complete Edition is the game-altering Virtuous Cycle expansion - an entirely new roguelike mode that brings random and repeatable savagery to Fallgrim.

Also present is Hadern, once your elusive teacher, now yours to master as Mortal Shell’s fifth possessable and playable character.

Mortal Shell: Complete Edition also features the Rotten Autumn content update, which adds unique Shell shades, a new mini-quest, a powerful new photo mode, and an alternative boss fight soundtrack from black metal band Rotting Christ.","Title: ""Mortal Shell: Complete Edition"" Summary: For the first time, Mortal Shell: Complete Edition brings together all content updates and DLC into one formidable package.

Included in Mortal Shell: Complete Edition is the game-altering Virtuous Cycle expansion - an entirely new roguelike mode that brings random and repeatable savagery to Fallgrim.

Also present is Hadern, once your elusive teacher, now yours to master as Mortal Shell’s fifth possessable and playable character.

Mortal Shell: Complete Edition also features the Rotten Autumn content update, which adds unique Shell shades, a new mini-quest, a powerful new photo mode, and an alternative boss fight soundtrack from black metal band Rotting Christ. Released on Dec 19, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Role-playing (RPG), Adventure, Indie. Themes: Action, Fantasy, Open world. Player Perspectives: Third person.",https://www.igdb.com/games/mortal-shell-complete-edition,ar22b0,sckfbx
230709,Monopoly Madness: Dino City,Become the most famous real estate mogul of Dino City in the new Monopoly Madness DLC!,"Title: ""Monopoly Madness: Dino City"" Summary: Become the most famous real estate mogul of Dino City in the new Monopoly Madness DLC! Released on Dec 19, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer, Co-operative. Genres: unknown. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/monopoly-madness-dino-city,ar2277,sckgdp
231043,Party Party Time,"It's time to get this party started!
Endless fun in a bash everyone can join!","Title: ""Party Party Time"" Summary: It's time to get this party started!
Endless fun in a bash everyone can join! Released on Dec 19, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer, Co-operative. Genres: Puzzle, Indie. Themes: Action, Party. Player Perspectives: unknown.",https://www.igdb.com/games/party-party-time,ar22bf,sckh4o
231058,Fight Club: Join us if you can,"The fight club is a select secret group in which everyone wants to enter, but you will have to prove that you are worthy. Answer the questions of its members right without failing.","Title: ""Fight Club: Join us if you can"" Summary: The fight club is a select secret group in which everyone wants to enter, but you will have to prove that you are worthy. Answer the questions of its members right without failing. Released on Dec 19, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/fight-club-join-us-if-you-can,ar22gx,scki76
231254,NASCAR Rivals: Throwback Pack,"The NASCAR Rivals Throwback Pack includes 30 alternate schemes from the 2022 NASCAR Cup Series season, mostly featuring the throwback schemes used in the Goodyear 400 at Darlington Raceway. Plus the addition of Jacques Villeneuve and legendary drivers Matt Kenseth and Bobby Labonte. Players will also receive five new and unique Challenges, inspired by real-life events that took place during the 2022 NASCAR Cup Series season.","Title: ""NASCAR Rivals: Throwback Pack"" Summary: The NASCAR Rivals Throwback Pack includes 30 alternate schemes from the 2022 NASCAR Cup Series season, mostly featuring the throwback schemes used in the Goodyear 400 at Darlington Raceway. Plus the addition of Jacques Villeneuve and legendary drivers Matt Kenseth and Bobby Labonte. Players will also receive five new and unique Challenges, inspired by real-life events that took place during the 2022 NASCAR Cup Series season. Released on Dec 19, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/nascar-rivals-throwback-pack,ar22j6,sckier
231265,Little Kong: Jungle Fun - Ultimate Edition,Kong got himself dirty while enjoying a mango. His mom tries to force him to bathe but he's got other plans... That is to run away as far as possible. This Bundle includes the Orange DLC.,"Title: ""Little Kong: Jungle Fun - Ultimate Edition"" Summary: Kong got himself dirty while enjoying a mango. His mom tries to force him to bathe but he's got other plans... That is to run away as far as possible. This Bundle includes the Orange DLC. Released on Dec 19, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Platform, Adventure, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/little-kong-jungle-fun-ultimate-edition,ar22ji,sckigm
231281,Draw and Color: Kawaii - Extended Edition,Coloring books are a great way to spend your time. It is a good way to settle the nerves and relax! It also develops your brain... just like eating fish. Use one of the premade templates or create YOUR OWN kawaii illustrations.,"Title: ""Draw and Color: Kawaii - Extended Edition"" Summary: Coloring books are a great way to spend your time. It is a good way to settle the nerves and relax! It also develops your brain... just like eating fish. Use one of the premade templates or create YOUR OWN kawaii illustrations. Released on Dec 19, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Adventure, Arcade. Themes: Educational. Player Perspectives: unknown.",https://www.igdb.com/games/draw-and-color-kawaii-extended-edition,ar22k1,sckij7
231282,Knights & Guns: Expansion Packs Collection,"It includes:
- Knights & Guns Expansion Pack #1
- Knights & Guns Expansion Pack #2","Title: ""Knights & Guns: Expansion Packs Collection"" Summary: It includes:
- Knights & Guns Expansion Pack #1
- Knights & Guns Expansion Pack #2 Released on Dec 19, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/knights-and-guns-expansion-packs-collection,ar22k2,sckijd
231283,Kitten's Head Football: Christmas,"Santa is busy today, he is preparing new content for the Kitten’s Head Football. Get ready for the pack of amazing costumes, beautiful locations and winter atmosphere.

Winter is here, so this is the time to get new costumes for these cutie fellows. In this pack you will get: 9 headwear, 9 costumes, 7 locations and 5 balls.","Title: ""Kitten's Head Football: Christmas"" Summary: Santa is busy today, he is preparing new content for the Kitten’s Head Football. Get ready for the pack of amazing costumes, beautiful locations and winter atmosphere.

Winter is here, so this is the time to get new costumes for these cutie fellows. In this pack you will get: 9 headwear, 9 costumes, 7 locations and 5 balls. Released on Dec 19, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/kittens-head-football-christmas,ar22k3,sckijj
227846,Mind Jab,Sanity is a win condition.,"Title: ""Mind Jab"" Summary: Sanity is a win condition. Released on Dec 20, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Multiplayer. Genres: Strategy, Arcade, Card & Board Game. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/mind-jab,ar20dk,sck72a
231057,Heaven's Door,The gates of heaven will only be open to those who prove that they deserve their place in it. Prove your goodness by answering all of the angel's questions right.,"Title: ""Heaven's Door"" Summary: The gates of heaven will only be open to those who prove that they deserve their place in it. Prove your goodness by answering all of the angel's questions right. Released on Dec 20, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/heavens-door,ar22gv,scki6o
231236,Sol Cresta: Wing Galiber II,"Enrich your Sol Cresta experience as you pilot new fighters in this DLC.
Legendary fighters from the Cresta series are back and yours to maneuver as you try and stop Mega Zofer’s conquest of the solar system.","Title: ""Sol Cresta: Wing Galiber II"" Summary: Enrich your Sol Cresta experience as you pilot new fighters in this DLC.
Legendary fighters from the Cresta series are back and yours to maneuver as you try and stop Mega Zofer’s conquest of the solar system. Released on Dec 21, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Simulator, Strategy, Adventure, Indie. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/sol-cresta-wing-galiber-ii,ar22im,sckico
231237,Sol Cresta: Wing Galiber,Installing this DLC will add the new Wing Galiber fighter to the base game.,"Title: ""Sol Cresta: Wing Galiber"" Summary: Installing this DLC will add the new Wing Galiber fighter to the base game. Released on Dec 21, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Simulator, Strategy, Adventure, Indie. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/sol-cresta-wing-galiber,ar22in,sckicn
231241,Sol Cresta: CR47,"Legendary fighters from the CRESTA series are back and yours to maneuver as you try and stop Mega Zofer’s conquest of the solar system.

Installing this DLC will add the new CR47 fighter to the base game.","Title: ""Sol Cresta: CR47"" Summary: Legendary fighters from the CRESTA series are back and yours to maneuver as you try and stop Mega Zofer’s conquest of the solar system.

Installing this DLC will add the new CR47 fighter to the base game. Released on Dec 21, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Simulator, Strategy, Adventure, Indie. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/sol-cresta-cr47,ar22ir,sckid7
231242,Sol Cresta: Legendary Fighters DLC Set,"Legendary fighters from the Cresta series are back and yours to maneuver as you try and stop Mega Zofer’s conquest of the solar system.

Installing this Legendary Fighters DLC Set will add 3 new fighters to the base game.","Title: ""Sol Cresta: Legendary Fighters DLC Set"" Summary: Legendary fighters from the Cresta series are back and yours to maneuver as you try and stop Mega Zofer’s conquest of the solar system.

Installing this Legendary Fighters DLC Set will add 3 new fighters to the base game. Released on Dec 21, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/sol-cresta-legendary-fighters-dlc-set,ar22is,sckid8
217551,Fitness Boxing Fist of the North Star,"For resolving lack of daily exercise and strengthening your physical strength!

You can enjoy authentic exercise in the world of ""Fist of the North Star"" without changing the functions of ""Fitness Boxing""!","Title: ""Fitness Boxing Fist of the North Star"" Summary: For resolving lack of daily exercise and strengthening your physical strength!

You can enjoy authentic exercise in the world of ""Fist of the North Star"" without changing the functions of ""Fitness Boxing""! Released on Dec 22, 2022. Publishers: Imagineer. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Music, Sport. Themes: Action. Player Perspectives: First person.",https://www.igdb.com/games/fitness-boxing-fist-of-the-north-star,ar1vdu,scix1g
218057,Earth Defense Force 4.1 for Nintendo Switch,"This is the sequel to ""Earth Defense Force 3"".","Title: ""Earth Defense Force 4.1 for Nintendo Switch"" Summary: This is the sequel to ""Earth Defense Force 3"". Released on Dec 22, 2022. Publishers: D3Publisher. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer, Co-operative. Genres: Shooter. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/earth-defense-force-4-dot-1-for-nintendo-switch,,sckaqx
222998,Uta no Prince-sama: All Star After Secret for Nintendo Switch,A port for Nintendo Switch.,"Title: ""Uta no Prince-sama: All Star After Secret for Nintendo Switch"" Summary: A port for Nintendo Switch. Released on Dec 22, 2022. Publishers: Broccoli. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Music, Simulator, Visual Novel. Themes: Drama, Romance. Player Perspectives: Text.",https://www.igdb.com/games/uta-no-prince-sama-all-star-after-secret-for-nintendo-switch,,scjh6l
225885,Money Parasite: Usotsuki na Onna,An otome game by Takuyo.,"Title: ""Money Parasite: Usotsuki na Onna"" Summary: An otome game by Takuyo. Released on Dec 22, 2022. Publishers: Takuyo. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Strategy, Visual Novel. Themes: Drama, Romance. Player Perspectives: Text.",https://www.igdb.com/games/money-parasite-usotsuki-na-onna,,sclp69
227515,Drone Race Simulator Pilot Flight School Airplane Games Jet 2023,"Realistic and hardcore drone simulator will give you emotions and control experience. In the game you will be able to improve your skills in aerobatics, which you have to show by passing difficult routes for a limited time, which is becoming more and mor…","Title: ""Drone Race Simulator Pilot Flight School Airplane Games Jet 2023"" Summary: Realistic and hardcore drone simulator will give you emotions and control experience. In the game you will be able to improve your skills in aerobatics, which you have to show by passing difficult routes for a limited time, which is becoming more and mor… Released on Dec 22, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Racing, Simulator, Sport, Arcade. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/drone-race-simulator-pilot-flight-school-airplane-games-jet-2023,ar207w,sck5gg
227709,Majestic Majolical,Nintendo Switch port that combines all three PC volumes & adds in a route for Jasper Beryl.,"Title: ""Majestic Majolical"" Summary: Nintendo Switch port that combines all three PC volumes & adds in a route for Jasper Beryl. Released on Dec 22, 2022. Publishers: Dazkarat. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Adventure, Visual Novel. Themes: Fantasy, Drama, Romance. Player Perspectives: Text.",https://www.igdb.com/games/majestic-majolical,,scllgb
231070,Risk your life to get your dinner back Nyanzou action game,"Maximum speed is infinite
Jump action full of sprinting","Title: ""Risk your life to get your dinner back Nyanzou action game"" Summary: Maximum speed is infinite
Jump action full of sprinting Released on Dec 22, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: unknown. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/risk-your-life-to-get-your-dinner-back-nyanzou-action-game,ar22gh,scki54
231077,Zombie Survival,The zombie apocalypse has arrived and you will have to keep everyone alive. Discover the terrifying story of these 4 characters.,"Title: ""Zombie Survival"" Summary: The zombie apocalypse has arrived and you will have to keep everyone alive. Discover the terrifying story of these 4 characters. Released on Dec 22, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Adventure. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/zombie-survival--1,ar22g2,scki3s
231223,Words in Word,"Words in Word is a word collecting game familiar to many since childhood. Have intellectual fun and make words from over 1000 word puzzles.
In addition, in a special mode you will compete with computer opponents.","Title: ""Words in Word"" Summary: Words in Word is a word collecting game familiar to many since childhood. Have intellectual fun and make words from over 1000 word puzzles.
In addition, in a special mode you will compete with computer opponents. Released on Dec 22, 2022. Publishers: 17Studio. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Puzzle, Card & Board Game. Themes: Educational, Party. Player Perspectives: unknown.",https://www.igdb.com/games/words-in-word,ar22ht,sckiaj
231228,QUByte Classics: The Tale of Clouds and Wind,The Tale of Cloud and Wind (QUByte Classics) is a beat’em up game with lots of action and hours of gameplay. Choose between 3 outlaw heroes and help them battle through oppressing armies of evil men.,"Title: ""QUByte Classics: The Tale of Clouds and Wind"" Summary: The Tale of Cloud and Wind (QUByte Classics) is a beat’em up game with lots of action and hours of gameplay. Choose between 3 outlaw heroes and help them battle through oppressing armies of evil men. Released on Dec 22, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Fighting, Adventure, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/qubyte-classics-the-tale-of-clouds-and-wind,ar22hz,sckiax
231701,Harvest Yuuka,A peaceful agriculture slow life simulator game. The game purpose is to make your own wonderful garden. You are free to turn this large vacant lot into a flower garden or a colorful seasonal orchard.,"Title: ""Harvest Yuuka"" Summary: A peaceful agriculture slow life simulator game. The game purpose is to make your own wonderful garden. You are free to turn this large vacant lot into a flower garden or a colorful seasonal orchard. Released on Dec 22, 2022. Publishers: Mediascape. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Simulator. Themes: Fantasy. Player Perspectives: Third person, Text.",https://www.igdb.com/games/harvest-yuuka--1,ar23qw,sckvmr
234554,Meongnyang Animal Hospital Companion Animal Health Guardian!,"Players start their shift at a veterinary hospital that specializes in treating dogs and cats. There, along with the friendly director and senior veterinarians with personality, they help animal friends who visit the hospital every day.

Let's find a painful spot in ""examination mode"" where you can feel ""feel like a veterinarian""! You can take a closer look at or touch the bodies of your animal friends, and use medical devices such as stethoscopes, thermometers, and X-rays to find out where they are sick based on comments from guardians or advice from seniors.

If the examination is over, treat yourself with 20 mini-games! After finding the sore spot, treat it in the form of a mini-game. The tension of having to treat your animal friends skillfully so that they don't feel uncomfortable and the sense of accomplishment when you treat them nicely are the charms of the mini game in this title.

Take plenty of rest on your days off! Let's experience a slightly grown-up holiday!
On days off, you can enjoy shopping in the city, change your hair at a beauty salon, or relax at a cafe to experience an “adult-like holiday”!","Title: ""Meongnyang Animal Hospital Companion Animal Health Guardian!"" Summary: Players start their shift at a veterinary hospital that specializes in treating dogs and cats. There, along with the friendly director and senior veterinarians with personality, they help animal friends who visit the hospital every day.

Let's find a painful spot in ""examination mode"" where you can feel ""feel like a veterinarian""! You can take a closer look at or touch the bodies of your animal friends, and use medical devices such as stethoscopes, thermometers, and X-rays to find out where they are sick based on comments from guardians or advice from seniors.

If the examination is over, treat yourself with 20 mini-games! After finding the sore spot, treat it in the form of a mini-game. The tension of having to treat your animal friends skillfully so that they don't feel uncomfortable and the sense of accomplishment when you treat them nicely are the charms of the mini game in this title.

Take plenty of rest on your days off! Let's experience a slightly grown-up holiday!
On days off, you can enjoy shopping in the city, change your hair at a beauty salon, or relax at a cafe to experience an “adult-like holiday”! Released on Dec 22, 2022. Publishers: . Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/meongnyang-animal-hospital-companion-animal-health-guardian,,
127303,Sports Story,"Sports story is a game about sports, but not always. Various non-sporting pursuits provide variety. Alternate activities like dungeon exploration, stealthy infiltrations and fishing expeditions mean something unexpected waits around every corner. Sometimes it is even sports.","Title: ""Sports Story"" Summary: Sports story is a game about sports, but not always. Various non-sporting pursuits provide variety. Alternate activities like dungeon exploration, stealthy infiltrations and fishing expeditions mean something unexpected waits around every corner. Sometimes it is even sports. Released on Dec 23, 2022. Publishers: Sidebar Games. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer, Co-operative. Genres: Role-playing (RPG), Sport, Adventure, Indie. Themes: Action, Comedy. Player Perspectives: Bird view / Isometric.",https://www.igdb.com/games/sports-story,ar9k4,sc7fkz
229121,Raiden: 30th Anniversary,"Raiden IV x Mikado remix
Raiden IV, the popular shoot ’em up arcade and console game, debuts on Nintendo Switch with remixed BGM by a superb lineup of artists produced by Game Center Mikado.
Instill fear in your enemies with devastating attacks and earn the acclaimed title of Master Ace!

Raiden V: Director's Cut
Arcade hit Raiden first left its mark on the shooting genre 25 years ago. The easy-to-learn, hard-to-master series comes to the Nintendo Switch in its most modern and advanced form yet! Join the war for Earth’s future-where the tide of battle holds constant surprises.","Title: ""Raiden: 30th Anniversary"" Summary: Raiden IV x Mikado remix
Raiden IV, the popular shoot ’em up arcade and console game, debuts on Nintendo Switch with remixed BGM by a superb lineup of artists produced by Game Center Mikado.
Instill fear in your enemies with devastating attacks and earn the acclaimed title of Master Ace!

Raiden V: Director's Cut
Arcade hit Raiden first left its mark on the shooting genre 25 years ago. The easy-to-learn, hard-to-master series comes to the Nintendo Switch in its most modern and advanced form yet! Join the war for Earth’s future-where the tide of battle holds constant surprises. Released on Dec 23, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/raiden-30th-anniversary,,
231041,Roller Katz: BF - Episode 1,"Skate, jump, shoot and destroy!
Welcome to Clean City, a futuristic city that lives under the threat of Sergeant Rocco.","Title: ""Roller Katz: BF - Episode 1"" Summary: Skate, jump, shoot and destroy!
Welcome to Clean City, a futuristic city that lives under the threat of Sergeant Rocco. Released on Dec 23, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Fighting, Platform, Adventure, Arcade. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/roller-katz-bf-episode-1,ar22gi,sckh4c
231069,Truck Simulator 3,Truck Simulator 3 is a game that presents a unique driving challenge! Can you efficiently drive a vehicle that at first glance seems impossible to control?,"Title: ""Truck Simulator 3"" Summary: Truck Simulator 3 is a game that presents a unique driving challenge! Can you efficiently drive a vehicle that at first glance seems impossible to control? Released on Dec 23, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Racing, Simulator, Sport. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/truck-simulator-3,ar22i2,sckibb
231071,Classic Games Collection Vol.1+2 Bundle,All the classic games you love in one place!,"Title: ""Classic Games Collection Vol.1+2 Bundle"" Summary: All the classic games you love in one place! Released on Dec 23, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Puzzle, Strategy, Card & Board Game. Themes: Party. Player Perspectives: unknown.",https://www.igdb.com/games/classic-games-collection-vol-dot-1-plus-2-bundle,ar22h6,scki8c
231229,Merge Your Room: Toys Pack,"""Toys Pack"" is a collection of additional 50 levels for the game along with new toys that extend the fun time in the game.","Title: ""Merge Your Room: Toys Pack"" Summary: ""Toys Pack"" is a collection of additional 50 levels for the game along with new toys that extend the fun time in the game. Released on Dec 23, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/merge-your-room-toys-pack,ar22i1,
